State,lat,long,Year,count,Age Group
Colorado (08),0,0,2006,865,65-69 years
Colorado (08),0,0,2006,"1,069",70-74 years
Colorado (08),0,0,2006,753,75-79 years
Colorado (08),0,0,2006,253,80-84 years
Colorado (08),0,0,2007,581,50-54 years
Colorado (08),0,0,2007,138,55-59 years
Colorado (08),0,0,2007,178,60-64 years
Colorado (08),0,0,2007,253,65-69 years
Colorado (08),0,0,2007,211,70-74 years
Colorado (08),0,0,2007,987,75-79 years
Colorado (08),0,0,2007,"1,999",55-59 years
Colorado (08),0,0,2007,"1,003",60-64 years
Colorado (08),0,0,2007,108,65-69 years
Colorado (08),0,0,2007,"1,080",70-74 years
Colorado (08),0,0,2007,346,40-44 years
Colorado (08),0,0,2007,484,45-49 years
Colorado (08),0,0,2007,"1,529",50-54 years
Colorado (08),0,0,2007,164,55-59 years
Colorado (08),0,0,2007,473,60-64 years
Colorado (08),0,0,2007,99,65-69 years
Colorado (08),0,0,2007,736,70-74 years
Colorado (08),0,0,2007,"1,636",75-79 years
Colorado (08),0,0,2007,115,80-84 years
Colorado (08),0,0,2007,830,85+ years
Colorado (08),0,0,2007,857,50-54 years
Colorado (08),0,0,2007,224,55-59 years
Colorado (08),0,0,2007,610,60-64 years
Colorado (08),0,0,2007,71,65-69 years
Colorado (08),0,0,2007,535,70-74 years
Colorado (08),0,0,2007,55,75-79 years
Colorado (08),0,0,2007,605,80-84 years
Colorado (08),0,0,2008,377,50-54 years
Colorado (08),0,0,2008,"2,832",55-59 years
Colorado (08),0,0,2008,538,60-64 years
Colorado (08),0,0,2008,123,65-69 years
Colorado (08),0,0,2008,20,70-74 years
Colorado (08),0,0,2008,"2,312",75-79 years
Colorado (08),0,0,2008,895,50-54 years
Colorado (08),0,0,2008,216,60-64 years
Colorado (08),0,0,2008,"1,388",65-69 years
Colorado (08),0,0,2008,659,70-74 years
Colorado (08),0,0,2008,341,45-49 years
Colorado (08),0,0,2008,519,50-54 years
Colorado (08),0,0,2008,491,55-59 years
Colorado (08),0,0,2008,234,60-64 years
Colorado (08),0,0,2008,566,65-69 years
Colorado (08),0,0,2008,775,70-74 years
Colorado (08),0,0,2008,"1,316",75-79 years
Colorado (08),0,0,2008,796,80-84 years
Colorado (08),0,0,2008,313,85+ years
Colorado (08),0,0,2008,739,55-59 years
Colorado (08),0,0,2008,157,60-64 years
Colorado (08),0,0,2008,234,65-69 years
Colorado (08),0,0,2008,295,70-74 years
Colorado (08),0,0,2008,233,75-79 years
Colorado (08),0,0,2008,"1,001",80-84 years
Colorado (08),0,0,2009,"2,093",50-54 years
Colorado (08),0,0,2009,"1,124",55-59 years
Colorado (08),0,0,2009,117,60-64 years
Colorado (08),0,0,2009,"1,312",65-69 years
Colorado (08),0,0,2009,392,70-74 years
Colorado (08),0,0,2009,562,75-79 years
Colorado (08),0,0,2009,"1,663",50-54 years
Colorado (08),0,0,2009,146,55-59 years
Colorado (08),0,0,2009,526,60-64 years
Colorado (08),0,0,2009,117,65-69 years
Colorado (08),0,0,2009,895,70-74 years
Colorado (08),0,0,2009,"1,733",45-49 years
Colorado (08),0,0,2009,116,50-54 years
Colorado (08),0,0,2009,812,55-59 years
Colorado (08),0,0,2009,817,60-64 years
Colorado (08),0,0,2009,253,65-69 years
Colorado (08),0,0,2009,744,70-74 years
Colorado (08),0,0,2009,108,75-79 years
Colorado (08),0,0,2009,429,80-84 years
Colorado (08),0,0,2009,42,85+ years
Colorado (08),0,0,2009,473,50-54 years
Colorado (08),0,0,2009,333,55-59 years
Colorado (08),0,0,2009,"2,218",60-64 years
Colorado (08),0,0,2009,387,65-69 years
Colorado (08),0,0,2009,100,70-74 years
Colorado (08),0,0,2009,17,75-79 years
Colorado (08),0,0,2009,"2,034",80-84 years
California (06),-122.4194155,37.7749295,1999,725,45-49 years
California (06),-122.4194155,37.7749295,1999,191,50-54 years
California (06),-122.4194155,37.7749295,1999,"1,136",55-59 years
California (06),-122.4194155,37.7749295,1999,506,60-64 years
California (06),-122.4194155,37.7749295,1999,319,65-69 years
California (06),-122.4194155,37.7749295,1999,442,70-74 years
California (06),-122.4194155,37.7749295,1999,391,75-79 years
California (06),-122.4194155,37.7749295,1999,197,80-84 years
California (06),-122.4194155,37.7749295,1999,438,85+ years
California (06),-122.4194155,37.7749295,1999,603,70-74 years
California (06),-122.4194155,37.7749295,1999,"1,057",75-79 years
California (06),-122.4194155,37.7749295,1999,688,50-54 years
California (06),-122.4194155,37.7749295,1999,248,55-59 years
California (06),-122.4194155,37.7749295,1999,580,60-64 years
California (06),-122.4194155,37.7749295,1999,137,65-69 years
California (06),-122.4194155,37.7749295,1999,176,70-74 years
California (06),-122.4194155,37.7749295,1999,246,75-79 years
California (06),-122.4194155,37.7749295,1999,160,80-84 years
California (06),-122.4194155,37.7749295,1999,878,85+ years
California (06),-122.4194155,37.7749295,1999,"1,778",40-44 years
California (06),-122.4194155,37.7749295,1999,805,45-49 years
California (06),-122.4194155,37.7749295,1999,81,50-54 years
California (06),-122.4194155,37.7749295,1999,"1,060",55-59 years
California (06),-122.4194155,37.7749295,1999,374,60-64 years
California (06),-122.4194155,37.7749295,1999,431,65-69 years
California (06),-122.4194155,37.7749295,1999,"1,324",70-74 years
California (06),-122.4194155,37.7749295,1999,95,75-79 years
California (06),-122.4194155,37.7749295,1999,430,80-84 years
California (06),-122.4194155,37.7749295,1999,100,85+ years
California (06),-122.4194155,37.7749295,1999,690,40-44 years
California (06),-122.4194155,37.7749295,1999,"1,396",45-49 years
California (06),-122.4194155,37.7749295,1999,67,50-54 years
California (06),-122.4194155,37.7749295,1999,705,55-59 years
California (06),-122.4194155,37.7749295,1999,679,60-64 years
California (06),-122.4194155,37.7749295,1999,259,65-69 years
California (06),-122.4194155,37.7749295,1999,554,70-74 years
California (06),-122.4194155,37.7749295,1999,66,75-79 years
California (06),-122.4194155,37.7749295,1999,297,80-84 years
California (06),-122.4194155,37.7749295,1999,22,85+ years
California (06),-122.4194155,37.7749295,1999,309,50-54 years
California (06),-122.4194155,37.7749295,1999,257,55-59 years
California (06),-122.4194155,37.7749295,1999,"1,588",60-64 years
California (06),-122.4194155,37.7749295,1999,254,65-69 years
California (06),-122.4194155,37.7749295,1999,66,70-74 years
California (06),-122.4194155,37.7749295,1999,16,75-79 years
California (06),-122.4194155,37.7749295,1999,"1,513",80-84 years
California (06),-122.4194155,37.7749295,1999,463,85+ years
California (06),-122.4194155,37.7749295,2000,122,40-44 years
California (06),-122.4194155,37.7749295,2000,826,45-49 years
California (06),-122.4194155,37.7749295,2000,382,50-54 years
California (06),-122.4194155,37.7749295,2000,235,55-59 years
California (06),-122.4194155,37.7749295,2000,283,60-64 years
California (06),-122.4194155,37.7749295,2000,264,65-69 years
California (06),-122.4194155,37.7749295,2000,112,70-74 years
California (06),-122.4194155,37.7749295,2000,272,75-79 years
California (06),-122.4194155,37.7749295,2000,425,80-84 years
California (06),-122.4194155,37.7749295,2000,715,85+ years
California (06),-122.4194155,37.7749295,2000,468,70-74 years
California (06),-122.4194155,37.7749295,2000,172,50-54 years
California (06),-122.4194155,37.7749295,2000,339,55-59 years
California (06),-122.4194155,37.7749295,2000,64,60-64 years
California (06),-122.4194155,37.7749295,2000,145,65-69 years
California (06),-122.4194155,37.7749295,2000,149,70-74 years
California (06),-122.4194155,37.7749295,2000,108,75-79 years
California (06),-122.4194155,37.7749295,2000,659,80-84 years
California (06),-122.4194155,37.7749295,2000,"1,341",85+ years
California (06),-122.4194155,37.7749295,2000,537,40-44 years
California (06),-122.4194155,37.7749295,2000,60,45-49 years
California (06),-122.4194155,37.7749295,2000,808,50-54 years
California (06),-122.4194155,37.7749295,2000,258,55-59 years
California (06),-122.4194155,37.7749295,2000,286,60-64 years
California (06),-122.4194155,37.7749295,2000,996,65-69 years
California (06),-122.4194155,37.7749295,2000,69,70-74 years
California (06),-122.4194155,37.7749295,2000,271,75-79 years
California (06),-122.4194155,37.7749295,2000,83,80-84 years
California (06),-122.4194155,37.7749295,2000,479,85+ years
California (06),-122.4194155,37.7749295,2000,"1,036",40-44 years
California (06),-122.4194155,37.7749295,2000,53,45-49 years
California (06),-122.4194155,37.7749295,2000,487,50-54 years
California (06),-122.4194155,37.7749295,2000,493,55-59 years
California (06),-122.4194155,37.7749295,2000,163,60-64 years
California (06),-122.4194155,37.7749295,2000,446,65-69 years
California (06),-122.4194155,37.7749295,2000,52,70-74 years
California (06),-122.4194155,37.7749295,2000,152,75-79 years
California (06),-122.4194155,37.7749295,2000,17,80-84 years
California (06),-122.4194155,37.7749295,2000,150,85+ years
California (06),-122.4194155,37.7749295,2000,119,50-54 years
California (06),-122.4194155,37.7749295,2000,897,55-59 years
California (06),-122.4194155,37.7749295,2000,141,60-64 years
California (06),-122.4194155,37.7749295,2000,35,65-69 years
California (06),-122.4194155,37.7749295,2000,764,70-74 years
California (06),-122.4194155,37.7749295,2000,223,75-79 years
California (06),-122.4194155,37.7749295,2000,66,80-84 years
California (06),-122.4194155,37.7749295,2000,442,85+ years
California (06),-122.4194155,37.7749295,2001,247,45-49 years
California (06),-122.4194155,37.7749295,2001,133,50-54 years
California (06),-122.4194155,37.7749295,2001,162,55-59 years
California (06),-122.4194155,37.7749295,2001,144,60-64 years
California (06),-122.4194155,37.7749295,2001,63,65-69 years
California (06),-122.4194155,37.7749295,2001,155,70-74 years
California (06),-122.4194155,37.7749295,2001,252,75-79 years
California (06),-122.4194155,37.7749295,2001,426,80-84 years
California (06),-122.4194155,37.7749295,2001,233,85+ years
California (06),-122.4194155,37.7749295,2001,95,50-54 years
California (06),-122.4194155,37.7749295,2001,180,55-59 years
California (06),-122.4194155,37.7749295,2001,42,60-64 years
California (06),-122.4194155,37.7749295,2001,69,65-69 years
California (06),-122.4194155,37.7749295,2001,70,70-74 years
California (06),-122.4194155,37.7749295,2001,43,75-79 years
California (06),-122.4194155,37.7749295,2001,329,80-84 years
California (06),-122.4194155,37.7749295,2001,748,85+ years
California (06),-122.4194155,37.7749295,2001,264,45-49 years
California (06),-122.4194155,37.7749295,2001,39,50-54 years
California (06),-122.4194155,37.7749295,2001,493,55-59 years
California (06),-122.4194155,37.7749295,2001,138,60-64 years
California (06),-122.4194155,37.7749295,2001,183,65-69 years
California (06),-122.4194155,37.7749295,2001,609,70-74 years
California (06),-122.4194155,37.7749295,2001,39,75-79 years
California (06),-122.4194155,37.7749295,2001,129,80-84 years
California (06),-122.4194155,37.7749295,2001,41,85+ years
California (06),-122.4194155,37.7749295,2001,228,40-44 years
California (06),-122.4194155,37.7749295,2001,594,45-49 years
California (06),-122.4194155,37.7749295,2001,19,50-54 years
California (06),-122.4194155,37.7749295,2001,199,55-59 years
California (06),-122.4194155,37.7749295,2001,261,60-64 years
California (06),-122.4194155,37.7749295,2001,105,65-69 years
California (06),-122.4194155,37.7749295,2001,242,70-74 years
California (06),-122.4194155,37.7749295,2001,17,75-79 years
California (06),-122.4194155,37.7749295,2001,98,80-84 years
California (06),-122.4194155,37.7749295,2001,125,85+ years
California (06),-122.4194155,37.7749295,2001,63,50-54 years
California (06),-122.4194155,37.7749295,2001,680,55-59 years
California (06),-122.4194155,37.7749295,2001,98,60-64 years
California (06),-122.4194155,37.7749295,2001,29,65-69 years
California (06),-122.4194155,37.7749295,2001,452,70-74 years
California (06),-122.4194155,37.7749295,2001,119,75-79 years
California (06),-122.4194155,37.7749295,2001,58,80-84 years
California (06),-122.4194155,37.7749295,2001,297,85+ years
California (06),-122.4194155,37.7749295,2002,137,40-44 years
California (06),-122.4194155,37.7749295,2002,86,45-49 years
California (06),-122.4194155,37.7749295,2002,118,50-54 years
California (06),-122.4194155,37.7749295,2002,87,55-59 years
California (06),-122.4194155,37.7749295,2002,49,60-64 years
California (06),-122.4194155,37.7749295,2002,103,65-69 years
California (06),-122.4194155,37.7749295,2002,171,70-74 years
California (06),-122.4194155,37.7749295,2002,249,75-79 years
California (06),-122.4194155,37.7749295,2002,172,80-84 years
California (06),-122.4194155,37.7749295,2002,55,85+ years
California (06),-122.4194155,37.7749295,2002,113,65-69 years
California (06),-122.4194155,37.7749295,2002,34,70-74 years
California (06),-122.4194155,37.7749295,2002,56,80-84 years
California (06),-122.4194155,37.7749295,2002,65,50-54 years
California (06),-122.4194155,37.7749295,2002,34,55-59 years
California (06),-122.4194155,37.7749295,2002,166,60-64 years
California (06),-122.4194155,37.7749295,2002,483,65-69 years
California (06),-122.4194155,37.7749295,2002,166,70-74 years
California (06),-122.4194155,37.7749295,2002,33,75-79 years
California (06),-122.4194155,37.7749295,2002,446,80-84 years
California (06),-122.4194155,37.7749295,2002,101,85+ years
California (06),-122.4194155,37.7749295,2002,132,40-44 years
California (06),-122.4194155,37.7749295,2002,398,45-49 years
California (06),-122.4194155,37.7749295,2002,26,50-54 years
California (06),-122.4194155,37.7749295,2002,88,55-59 years
California (06),-122.4194155,37.7749295,2002,21,60-64 years
California (06),-122.4194155,37.7749295,2002,150,65-69 years
California (06),-122.4194155,37.7749295,2002,445,70-74 years
California (06),-122.4194155,37.7749295,2002,18,75-79 years
California (06),-122.4194155,37.7749295,2002,170,80-84 years
California (06),-122.4194155,37.7749295,2002,185,85+ years
California (06),-122.4194155,37.7749295,2002,60,40-44 years
California (06),-122.4194155,37.7749295,2002,173,45-49 years
California (06),-122.4194155,37.7749295,2002,21,50-54 years
California (06),-122.4194155,37.7749295,2002,46,55-59 years
California (06),-122.4194155,37.7749295,2002,16,60-64 years
California (06),-122.4194155,37.7749295,2002,34,65-69 years
California (06),-122.4194155,37.7749295,2002,22,70-74 years
California (06),-122.4194155,37.7749295,2002,23,75-79 years
California (06),-122.4194155,37.7749295,2002,18,80-84 years
California (06),-122.4194155,37.7749295,2002,21,85+ years
California (06),-122.4194155,37.7749295,2002,27,45-49 years
California (06),-122.4194155,37.7749295,2002,18,50-54 years
California (06),-122.4194155,37.7749295,2002,16,55-59 years
California (06),-122.4194155,37.7749295,2002,92,60-64 years
California (06),-122.4194155,37.7749295,2002,24,65-69 years
California (06),-122.4194155,37.7749295,2002,22,70-74 years
California (06),-122.4194155,37.7749295,2002,24,75-79 years
California (06),-122.4194155,37.7749295,2002,21,80-84 years
California (06),-122.4194155,37.7749295,2002,19,85+ years
California (06),-122.4194155,37.7749295,2003,16,40-44 years
California (06),-122.4194155,37.7749295,2003,33,45-49 years
California (06),-122.4194155,37.7749295,2003,66,50-54 years
California (06),-122.4194155,37.7749295,2003,20,55-59 years
California (06),-122.4194155,37.7749295,2003,27,60-64 years
California (06),-122.4194155,37.7749295,2003,48,65-69 years
California (06),-122.4194155,37.7749295,2003,16,70-74 years
California (06),-122.4194155,37.7749295,2003,40,75-79 years
California (06),-122.4194155,37.7749295,2003,41,80-84 years
California (06),-122.4194155,37.7749295,2003,45,85+ years
California (06),-122.4194155,37.7749295,2003,44,65-69 years
California (06),-122.4194155,37.7749295,2003,18,70-74 years
California (06),-122.4194155,37.7749295,2003,58,45-49 years
California (06),-122.4194155,37.7749295,2003,19,50-54 years
California (06),-122.4194155,37.7749295,2003,30,55-59 years
California (06),-122.4194155,37.7749295,2003,140,60-64 years
California (06),-122.4194155,37.7749295,2003,30,65-69 years
California (06),-122.4194155,37.7749295,2003,35,70-74 years
California (06),-122.4194155,37.7749295,2003,36,75-79 years
California (06),-122.4194155,37.7749295,2003,20,80-84 years
California (06),-122.4194155,37.7749295,2003,18,85+ years
California (06),-122.4194155,37.7749295,2003,38,40-44 years
California (06),-122.4194155,37.7749295,2003,77,45-49 years
California (06),-122.4194155,37.7749295,2003,17,50-54 years
California (06),-122.4194155,37.7749295,2003,31,55-59 years
California (06),-122.4194155,37.7749295,2003,47,60-64 years
California (06),-122.4194155,37.7749295,2003,69,65-69 years
California (06),-122.4194155,37.7749295,2003,52,70-74 years
California (06),-122.4194155,37.7749295,2003,52,75-79 years
California (06),-122.4194155,37.7749295,2003,60,80-84 years
California (06),-122.4194155,37.7749295,2003,25,85+ years
California (06),-122.4194155,37.7749295,2003,101,40-44 years
California (06),-122.4194155,37.7749295,2003,26,45-49 years
California (06),-122.4194155,37.7749295,2003,54,50-54 years
California (06),-122.4194155,37.7749295,2003,33,55-59 years
California (06),-122.4194155,37.7749295,2003,194,60-64 years
California (06),-122.4194155,37.7749295,2003,48,65-69 years
California (06),-122.4194155,37.7749295,2003,35,70-74 years
California (06),-122.4194155,37.7749295,2003,36,75-79 years
California (06),-122.4194155,37.7749295,2003,34,80-84 years
California (06),-122.4194155,37.7749295,2003,28,85+ years
California (06),-122.4194155,37.7749295,2003,16,50-54 years
California (06),-122.4194155,37.7749295,2003,41,55-59 years
California (06),-122.4194155,37.7749295,2003,90,60-64 years
California (06),-122.4194155,37.7749295,2003,23,65-69 years
California (06),-122.4194155,37.7749295,2003,17,70-74 years
California (06),-122.4194155,37.7749295,2003,27,75-79 years
California (06),-122.4194155,37.7749295,2003,49,80-84 years
California (06),-122.4194155,37.7749295,2003,43,85+ years
California (06),-122.4194155,37.7749295,2004,19,40-44 years
California (06),-122.4194155,37.7749295,2004,81,45-49 years
California (06),-122.4194155,37.7749295,2004,52,50-54 years
California (06),-122.4194155,37.7749295,2004,82,55-59 years
California (06),-122.4194155,37.7749295,2004,34,60-64 years
California (06),-122.4194155,37.7749295,2004,133,65-69 years
California (06),-122.4194155,37.7749295,2004,30,70-74 years
California (06),-122.4194155,37.7749295,2004,63,75-79 years
California (06),-122.4194155,37.7749295,2004,25,80-84 years
California (06),-122.4194155,37.7749295,2004,19,85+ years
California (06),-122.4194155,37.7749295,2004,174,70-74 years
California (06),-122.4194155,37.7749295,2004,44,75-79 years
California (06),-122.4194155,37.7749295,2004,33,45-49 years
California (06),-122.4194155,37.7749295,2004,49,50-54 years
California (06),-122.4194155,37.7749295,2004,42,55-59 years
California (06),-122.4194155,37.7749295,2004,33,60-64 years
California (06),-122.4194155,37.7749295,2004,40,65-69 years
California (06),-122.4194155,37.7749295,2004,90,70-74 years
California (06),-122.4194155,37.7749295,2004,17,75-79 years
California (06),-122.4194155,37.7749295,2004,17,80-84 years
California (06),-122.4194155,37.7749295,2004,38,85+ years
California (06),-122.4194155,37.7749295,2004,55,40-44 years
California (06),-122.4194155,37.7749295,2004,84,45-49 years
California (06),-122.4194155,37.7749295,2004,45,50-54 years
California (06),-122.4194155,37.7749295,2004,79,55-59 years
California (06),-122.4194155,37.7749295,2004,16,60-64 years
California (06),-122.4194155,37.7749295,2004,140,65-69 years
California (06),-122.4194155,37.7749295,2004,48,70-74 years
California (06),-122.4194155,37.7749295,2004,23,75-79 years
California (06),-122.4194155,37.7749295,2004,225,80-84 years
California (06),-122.4194155,37.7749295,2004,41,85+ years
California (06),-122.4194155,37.7749295,2004,20,40-44 years
California (06),-122.4194155,37.7749295,2004,47,45-49 years
California (06),-122.4194155,37.7749295,2004,34,50-54 years
California (06),-122.4194155,37.7749295,2004,25,55-59 years
California (06),-122.4194155,37.7749295,2004,46,60-64 years
California (06),-122.4194155,37.7749295,2004,80,65-69 years
California (06),-122.4194155,37.7749295,2004,25,70-74 years
California (06),-122.4194155,37.7749295,2004,32,75-79 years
California (06),-122.4194155,37.7749295,2004,36,80-84 years
California (06),-122.4194155,37.7749295,2004,74,85+ years
California (06),-122.4194155,37.7749295,2004,25,50-54 years
California (06),-122.4194155,37.7749295,2004,35,55-59 years
California (06),-122.4194155,37.7749295,2004,63,60-64 years
California (06),-122.4194155,37.7749295,2004,16,65-69 years
California (06),-122.4194155,37.7749295,2004,78,70-74 years
California (06),-122.4194155,37.7749295,2004,18,75-79 years
California (06),-122.4194155,37.7749295,2004,138,80-84 years
California (06),-122.4194155,37.7749295,2004,16,85+ years
California (06),-122.4194155,37.7749295,2005,39,40-44 years
California (06),-122.4194155,37.7749295,2005,22,45-49 years
California (06),-122.4194155,37.7749295,2005,19,50-54 years
California (06),-122.4194155,37.7749295,2005,31,55-59 years
California (06),-122.4194155,37.7749295,2005,57,60-64 years
California (06),-122.4194155,37.7749295,2005,24,65-69 years
California (06),-122.4194155,37.7749295,2005,22,70-74 years
California (06),-122.4194155,37.7749295,2005,52,75-79 years
California (06),-122.4194155,37.7749295,2005,23,80-84 years
California (06),-122.4194155,37.7749295,2005,16,85+ years
California (06),-122.4194155,37.7749295,2005,49,65-69 years
California (06),-122.4194155,37.7749295,2005,68,75-79 years
California (06),-122.4194155,37.7749295,2005,20,80-84 years
California (06),-122.4194155,37.7749295,2005,16,45-49 years
California (06),-122.4194155,37.7749295,2005,29,50-54 years
California (06),-122.4194155,37.7749295,2005,23,55-59 years
California (06),-122.4194155,37.7749295,2005,24,60-64 years
California (06),-122.4194155,37.7749295,2005,37,65-69 years
California (06),-122.4194155,37.7749295,2005,37,70-74 years
California (06),-122.4194155,37.7749295,2005,70,75-79 years
California (06),-122.4194155,37.7749295,2005,40,80-84 years
California (06),-122.4194155,37.7749295,2005,22,85+ years
California (06),-122.4194155,37.7749295,2005,19,40-44 years
California (06),-122.4194155,37.7749295,2005,89,45-49 years
California (06),-122.4194155,37.7749295,2005,39,50-54 years
California (06),-122.4194155,37.7749295,2005,18,55-59 years
California (06),-122.4194155,37.7749295,2005,50,60-64 years
California (06),-122.4194155,37.7749295,2005,49,65-69 years
California (06),-122.4194155,37.7749295,2005,35,70-74 years
California (06),-122.4194155,37.7749295,2005,250,75-79 years
California (06),-122.4194155,37.7749295,2005,16,80-84 years
California (06),-122.4194155,37.7749295,2005,106,85+ years
California (06),-122.4194155,37.7749295,2005,37,40-44 years
California (06),-122.4194155,37.7749295,2005,37,45-49 years
California (06),-122.4194155,37.7749295,2005,91,50-54 years
California (06),-122.4194155,37.7749295,2005,160,55-59 years
California (06),-122.4194155,37.7749295,2005,46,60-64 years
California (06),-122.4194155,37.7749295,2005,443,65-69 years
California (06),-122.4194155,37.7749295,2005,38,70-74 years
California (06),-122.4194155,37.7749295,2005,202,75-79 years
California (06),-122.4194155,37.7749295,2005,17,80-84 years
California (06),-122.4194155,37.7749295,2005,65,85+ years
California (06),-122.4194155,37.7749295,2005,27,50-54 years
California (06),-122.4194155,37.7749295,2005,24,55-59 years
California (06),-122.4194155,37.7749295,2005,74,60-64 years
California (06),-122.4194155,37.7749295,2005,165,65-69 years
California (06),-122.4194155,37.7749295,2005,20,70-74 years
California (06),-122.4194155,37.7749295,2005,217,75-79 years
California (06),-122.4194155,37.7749295,2005,17,80-84 years
California (06),-122.4194155,37.7749295,2005,64,85+ years
California (06),-122.4194155,37.7749295,2006,597,40-44 years
California (06),-122.4194155,37.7749295,2006,46,45-49 years
California (06),-122.4194155,37.7749295,2006,291,50-54 years
California (06),-122.4194155,37.7749295,2006,26,55-59 years
California (06),-122.4194155,37.7749295,2006,108,60-64 years
California (06),-122.4194155,37.7749295,2006,30,65-69 years
California (06),-122.4194155,37.7749295,2006,20,70-74 years
California (06),-122.4194155,37.7749295,2006,77,75-79 years
California (06),-122.4194155,37.7749295,2006,241,80-84 years
California (06),-122.4194155,37.7749295,2006,352,85+ years
California (06),-122.4194155,37.7749295,2006,17,65-69 years
California (06),-122.4194155,37.7749295,2006,23,75-79 years
California (06),-122.4194155,37.7749295,2006,57,80-84 years
California (06),-122.4194155,37.7749295,2006,716,60-64 years
California (06),-122.4194155,37.7749295,2006,50,50-54 years
California (06),-122.4194155,37.7749295,2006,474,55-59 years
California (06),-122.4194155,37.7749295,2006,33,60-64 years
California (06),-122.4194155,37.7749295,2006,105,65-69 years
California (06),-122.4194155,37.7749295,2006,16,70-74 years
California (06),-122.4194155,37.7749295,2006,17,75-79 years
California (06),-122.4194155,37.7749295,2006,31,80-84 years
California (06),-122.4194155,37.7749295,2006,31,85+ years
California (06),-122.4194155,37.7749295,2006,101,40-44 years
California (06),-122.4194155,37.7749295,2006,224,45-49 years
California (06),-122.4194155,37.7749295,2006,426,50-54 years
California (06),-122.4194155,37.7749295,2006,17,55-59 years
California (06),-122.4194155,37.7749295,2006,41,60-64 years
California (06),-122.4194155,37.7749295,2006,527,65-69 years
California (06),-122.4194155,37.7749295,2006,42,70-74 years
California (06),-122.4194155,37.7749295,2006,333,75-79 years
California (06),-122.4194155,37.7749295,2006,65,80-84 years
California (06),-122.4194155,37.7749295,2006,23,85+ years
California (06),-122.4194155,37.7749295,2006,86,40-44 years
California (06),-122.4194155,37.7749295,2006,189,45-49 years
California (06),-122.4194155,37.7749295,2006,339,50-54 years
California (06),-122.4194155,37.7749295,2006,18,55-59 years
California (06),-122.4194155,37.7749295,2006,26,60-64 years
California (06),-122.4194155,37.7749295,2006,388,65-69 years
California (06),-122.4194155,37.7749295,2006,32,70-74 years
California (06),-122.4194155,37.7749295,2006,243,75-79 years
California (06),-122.4194155,37.7749295,2006,43,80-84 years
California (06),-122.4194155,37.7749295,2006,55,85+ years
California (06),-122.4194155,37.7749295,2006,111,50-54 years
California (06),-122.4194155,37.7749295,2006,240,55-59 years
California (06),-122.4194155,37.7749295,2006,161,60-64 years
California (06),-122.4194155,37.7749295,2006,86,65-69 years
California (06),-122.4194155,37.7749295,2006,28,70-74 years
California (06),-122.4194155,37.7749295,2006,24,75-79 years
California (06),-122.4194155,37.7749295,2006,58,80-84 years
California (06),-122.4194155,37.7749295,2006,154,85+ years
California (06),-122.4194155,37.7749295,2007,106,40-44 years
California (06),-122.4194155,37.7749295,2007,43,45-49 years
California (06),-122.4194155,37.7749295,2007,18,50-54 years
California (06),-122.4194155,37.7749295,2007,34,55-59 years
California (06),-122.4194155,37.7749295,2007,95,60-64 years
California (06),-122.4194155,37.7749295,2007,17,65-69 years
California (06),-122.4194155,37.7749295,2007,26,70-74 years
California (06),-122.4194155,37.7749295,2007,22,75-79 years
California (06),-122.4194155,37.7749295,2007,23,80-84 years
California (06),-122.4194155,37.7749295,2007,21,85+ years
California (06),-122.4194155,37.7749295,2007,47,55-59 years
California (06),-122.4194155,37.7749295,2007,24,60-64 years
California (06),-122.4194155,37.7749295,2007,42,65-69 years
California (06),-122.4194155,37.7749295,2007,64,70-74 years
California (06),-122.4194155,37.7749295,2007,19,75-79 years
California (06),-122.4194155,37.7749295,2007,26,80-84 years
California (06),-122.4194155,37.7749295,2007,43,45-49 years
California (06),-122.4194155,37.7749295,2007,27,50-54 years
California (06),-122.4194155,37.7749295,2007,24,55-59 years
California (06),-122.4194155,37.7749295,2007,16,60-64 years
California (06),-122.4194155,37.7749295,2007,25,65-69 years
California (06),-122.4194155,37.7749295,2007,37,70-74 years
California (06),-122.4194155,37.7749295,2007,32,75-79 years
California (06),-122.4194155,37.7749295,2007,30,80-84 years
California (06),-122.4194155,37.7749295,2007,20,85+ years
California (06),-122.4194155,37.7749295,2007,24,40-44 years
California (06),-122.4194155,37.7749295,2007,102,45-49 years
California (06),-122.4194155,37.7749295,2007,18,50-54 years
California (06),-122.4194155,37.7749295,2007,23,55-59 years
California (06),-122.4194155,37.7749295,2007,165,60-64 years
California (06),-122.4194155,37.7749295,2007,23,65-69 years
California (06),-122.4194155,37.7749295,2007,44,70-74 years
California (06),-122.4194155,37.7749295,2007,16,75-79 years
California (06),-122.4194155,37.7749295,2007,275,80-84 years
California (06),-122.4194155,37.7749295,2007,18,85+ years
California (06),-122.4194155,37.7749295,2007,33,40-44 years
California (06),-122.4194155,37.7749295,2007,61,45-49 years
California (06),-122.4194155,37.7749295,2007,20,50-54 years
California (06),-122.4194155,37.7749295,2007,23,55-59 years
California (06),-122.4194155,37.7749295,2007,315,60-64 years
California (06),-122.4194155,37.7749295,2007,17,65-69 years
California (06),-122.4194155,37.7749295,2007,20,70-74 years
California (06),-122.4194155,37.7749295,2007,16,75-79 years
California (06),-122.4194155,37.7749295,2007,29,80-84 years
California (06),-122.4194155,37.7749295,2007,80,85+ years
California (06),-122.4194155,37.7749295,2007,27,45-49 years
